
 0 	13.8	2104	2	0.008891735997	0.937059
 0 	13.8	4	1	0.000011862001	1.000000
 0 	13.8	1286	2	0.005415995001	0.969269
 0 	13.8	607	2	0.002430549001	0.972500
 0 	13.8	792	2	0.002982700003	0.987456
 0 	13.8	456	2	0.001949510995	0.995713
 0 	13.8	4	1	0.000008576004	1.000000
 0 	13.8	1297	1	0.000000169995	0.000000
 0 	13.8	560	2	0.002216259003	0.967382
 0 	13.8	838	2	0.003351849999	0.992086
 0 	13.8	1321	2	0.017907375004	0.964630
 0 	13.8	504	1	0.000000070999	0.000000
 0 	13.8	4	1	0.000018002997	1.000000
 0 	13.8	362	2	0.001655451997	0.987013
 0 	13.8	774	2	0.003206037996	0.977646
 0 	13.8	432	2	0.001441492997	0.986566
 0 	13.8	4	1	0.000008055002	1.000000
 0 	13.8	102	2	0.000315579993	0.992068
 0 	13.8	832	2	0.002578104999	0.955974
 0 	13.8	1073	2	0.004673547999	0.987454
 0 	13.8	698	2	0.002144705999	0.983262
 0 	13.8	282	1	0.000000060005	0.000000
 0 	13.8	858	2	0.002548860000	0.984036
 0 	13.8	729	2	0.002302198998	0.949113
 0 	13.8	32	2	0.000095668998	0.998116
 0 	13.8	2424	2	0.010005367003	0.948403
 0 	13.8	501	2	0.001426554001	0.989928
 0 	13.8	989	3	0.003915263005	0.974310
 0 	13.8	305	2	0.000888728995	0.994225
 0 	13.8	263	2	0.000827696000	0.980940
 0 	13.8	694	2	0.002140577002	0.979551
 0 	13.8	96	2	0.000263522001	0.990522
 0 	13.8	61	2	0.000176259004	0.998731
 0 	13.8	648	2	0.001956403001	0.994389
 0 	13.8	964	3	0.005592615002	0.967644
 0 	13.8	205	1	0.000000350999	0.000000
 0 	13.8	1399	2	0.005385177006	0.993825
 0 	13.8	133	2	0.000359771999	0.986775
 0 	13.8	1	1	0.000001583001	1.000000
 0 	13.8	1260	4	0.006695083997	0.943632
 0 	13.8	130	2	0.000507458004	0.995359
 0 	13.8	1763	5	0.015045749002	0.942413
 0 	13.8	336	2	0.001092831000	0.997673
 0 	13.8	2515	3	0.012912275000	0.979599
 0 	13.8	5849	1	0.000000120999	0.000000
 0 	13.8	635	2	0.001917902002	0.980062
 0 	13.8	80	1	0.000000079999	0.000000
 0 	13.8	243	0	0.000000120999	0.000000
 0 	13.8	601	1	0.000000230000	0.000000
 0 	13.8	682	2	0.001927660000	0.993561
 0 	13.8	723	2	0.002760035000	0.977016
 0 	13.8	2588	4	0.018053838001	0.950721
 0 	13.8	1765	2	0.006096576995	0.957532
 0 	13.8	14	2	0.000042177999	0.999459
 0 	13.8	5	1	0.000008666000	1.000000
 0 	13.8	440	2	0.001238122000	0.998808
 0 	13.8	2197	2	0.008509873005	0.982549
 0 	13.8	2641	2	0.010904625000	0.937798
 0 	13.8	1383	3	0.007554880001	0.968013
 0 	13.8	1884	4	0.011421241004	0.912014
 0 	13.8	986	2	0.004520102004	0.987288
 0 	13.8	96	2	0.000275354003	0.999861
 0 	13.8	707	2	0.002376689001	0.994076
 0 	13.8	568	2	0.001781166000	0.992924
 0 	13.8	521	2	0.001713951002	0.989837
 0 	13.8	1892	3	0.010242229000	0.971498
 0 	13.8	546	2	0.001769224000	0.993885
 0 	13.8	246	1	0.000000111002	0.000000
 0 	13.8	130	2	0.000408644002	0.972096
 0 	13.8	284	2	0.000858232001	0.998681
 0 	13.8	124	1	0.000000199994	0.000000
 0 	13.8	272	3	0.000998484997	0.994603
 0 	13.8	75	2	0.000217094996	0.999577
 0 	13.8	2401	2	0.008348372001	0.953664
 0 	13.8	1046	2	0.003764230001	0.988977
 0 	13.8	1106	2	0.003739344000	0.986760
 0 	13.8	1536	4	0.008128431000	0.900472
 0 	13.8	1245	2	0.005011228001	0.990813
 0 	13.8	291	1	0.000000239997	0.000000
 0 	13.8	627	2	0.001835779003	0.991559
 0 	13.8	740	2	0.002210218001	0.992397
 0 	13.8	552	2	0.001623010998	0.990637
 0 	13.8	3515	2	0.015658925004	0.951953
 0 	13.8	2644	1	0.000000290995	0.000000
 0 	13.8	392	0	0.000000309999	0.000000
 0 	13.8	1156	1	0.000000120002	0.000000
 0 	13.8	1457	3	0.005884519996	0.968484
 0 	13.8	2082	2	0.008566089004	0.968037
 0 	13.8	781	2	0.002184118996	0.989440
 0 	13.8	2290	3	0.013688145002	0.973485
 0 	13.8	1317	4	0.007309681001	0.964542
 0 	13.8	1165	2	0.003955688000	0.986753
 0 	13.8	1027	2	0.004334425001	0.952424
 0 	13.8	1308	3	0.005001491001	0.985377
 0 	13.8	979	2	0.002628468996	0.983158
 0 	13.8	3043	4	0.021017071995	0.949676
 0 	13.8	1453	4	0.007406212004	0.966720
 0 	13.8	1026	2	0.003268104003	0.983194
 0 	13.8	121	1	0.000000130000	0.000000
 0 	13.8	2204	4	0.014600868999	0.958730
 0 	13.8	368	2	0.001037066999	0.988315
 0 	13.8	4	1	0.000000170003	0.000000
 0 	13.8	1635	2	0.006164753002	0.973002
 0 	13.8	707	1	0.000000070002	0.000000
 0 	13.8	294	1	0.000000360000	0.000000
 0 	13.8	156	1	0.000000231004	0.000000
 0 	13.8	810	2	0.003111281003	0.988686
 0 	13.8	477	1	0.000000139997	0.000000
 0 	13.8	477	1	0.000000110005	0.000000
 0 	13.8	728	2	0.002238960995	0.986001
 0 	13.8	1953	2	0.006581431000	0.963932
 0 	13.8	1750	1	0.000000120002	0.000000
 0 	13.8	104	1	0.000000150001	0.000000
 0 	13.8	670	2	0.001857299001	0.997059
 0 	13.8	956	1	0.000000149994	0.000000
 0 	13.8	220	2	0.000629825998	0.999410
 0 	13.8	2287	3	0.012128552000	0.972183
 0 	13.8	759	2	0.002473359003	0.989132
 0 	13.8	1472	4	0.009414844004	0.941204
 0 	13.8	355	2	0.001013182002	0.996595
 0 	13.8	1219	2	0.003991894999	0.974228
 0 	13.8	1636	4	0.010001690003	0.968585
 0 	13.8	245	2	0.000901904001	0.998731
 0 	13.8	732	2	0.002622216998	0.966237
 0 	13.8	1520	3	0.006670137001	0.952983
 0 	13.8	559	2	0.001526250002	0.997138
 0 	13.8	1425	4	0.008124303000	0.966278
 0 	13.8	1264	3	0.005213798002	0.961350
 0 	13.8	991	2	0.003049364997	0.988367
 0 	13.8	1331	3	0.007831376002	0.971299
 0 	13.8	1877	4	0.010276843997	0.953770
 0 	13.8	1426	2	0.004660683997	0.984505
 0 	13.8	1368	5	0.007963413002	0.922145
 0 	13.8	404	2	0.001134238002	0.991896
 0 	13.8	831	2	0.002521659000	0.982064
 0 	13.8	888	4	0.004446464001	0.956492
 0 	34.5	67	2	0.000192269996	0.999992
 0 	34.5	479	2	0.001451561002	0.994785
 0 	34.5	328	2	0.001457232000	0.993460
 0 	34.5	738	2	0.002624330999	0.999566
 0 	34.5	4491	3	0.027548841004	0.982819
 0 	34.5	161	2	0.000534628998	0.995292
 0 	34.5	314	2	0.000994898000	0.999994
 0 	34.5	158	1	0.000315960002	1.000000
 0 	34.5	174	1	0.000384767998	1.000000
 0 	34.5	161	2	0.000474947003	0.998656
 0 	34.5	683	2	0.001991930003	0.992024
 0 	34.5	1297	2	0.006010516001	0.986668
 0 	34.5	504	2	0.001409211996	0.998554
 0 	34.5	282	2	0.000955003998	0.997277
 0 	34.5	205	1	0.000451102002	1.000000
 0 	34.5	5849	2	0.028155795000	0.949692
 0 	34.5	80	1	0.000235669999	1.000000
 0 	34.5	243	2	0.000714845002	0.999987
 0 	34.5	601	2	0.001895839996	0.998057
 0 	34.5	246	1	0.000494232998	1.000000
 0 	34.5	124	2	0.000364300002	0.997085
 0 	34.5	291	2	0.000933322997	0.999967
 0 	34.5	2644	2	0.010748944995	0.980481
 0 	34.5	392	2	0.001045643003	0.999409
 0 	34.5	1156	2	0.003099007998	0.995176
 0 	34.5	121	2	0.000413823000	0.999557
 0 	34.5	4	1	0.000008255003	1.000000
 0 	34.5	707	2	0.002308741001	0.996885
 0 	34.5	294	2	0.000874452999	0.999341
 0 	34.5	156	2	0.000463425000	0.999608
 0 	34.5	477	2	0.001826260996	0.999981
 0 	34.5	477	2	0.001261846999	0.999204
 0 	34.5	1750	2	0.007545451997	0.991571
 0 	34.5	104	1	0.000229589001	1.000000
 0 	34.5	956	2	0.002817713001	0.996367
 0 	13.8	4491	3	0.000000410997	0.982819
 0 	34.5	4491	1	0.014412747005	0.982819
