216041;148607;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
215995;149253;7;13800.0;0.1;16;10000;0.001;0.001;1;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
217543;156877;7;13800.0;0.1;16;10000;0.001;0.001;1;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
218630;159656;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
218968;159201;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
219064;160927;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
219824;164248;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
220647;167754;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
220660;169058;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
220669;169177;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
220887;169774;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
221434;172341;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
221931;173868;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
221932;174427;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
221817;173787;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222142;174968;7;13800.0;0.1;16;10000;0.001;0.001;1;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222069;175027;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222144;175617;7;13800.0;0.1;16;10000;0.001;0.001;1;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222330;176306;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222497;176934;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222704;178594;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222744;178469;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222601;178009;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222647;178222;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222667;179870;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
222717;178731;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
223094;181086;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
223220;182419;7;13800.0;0.1;16;10000;0.001;0.001;5;65;100;2;0.0;0.0;0.0;0.0;0.0;0.0;122.6;122.6;122.6;99;0;0;0;;;;;;;;;;
