ID,FASE,NPTS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1040,C,24,3.3242599999999998,2.745868,2.492379,2.39659,2.365287,2.516543,3.38303,3.5746870000000004,3.903949,4.279729,4.5588809999999995,4.783042,4.610609999999999,4.424208999999999,4.461094,4.60115,4.698379,5.5853980000000005,8.151716,8.548625,7.720717,6.881339,5.981795,4.571214
1005,A,24,0.720913,0.593819,0.5457810000000001,0.51931,0.523042,0.58867,0.838219,0.9669690000000001,1.038601,1.151406,1.243873,1.254249,1.175738,1.218249,1.251814,1.302167,1.378747,1.666764,2.346293,2.397755,2.059882,1.679189,1.401694,1.015257
1005,B,24,0.939217,0.772201,0.7261850000000001,0.692194,0.703408,0.802687,1.1392790000000002,1.438731,1.591209,1.627991,1.7526169999999999,1.850184,1.7349139999999998,1.701185,1.773584,1.833105,2.005872,2.434157,3.4865699999999995,3.534796,2.967311,2.37771,1.9356689999999999,1.353169
1005,C,24,0.730685,0.602273,0.546304,0.517779,0.515367,0.5795640000000001,0.845442,0.8983780000000001,0.992274,1.120296,1.245649,1.2289860000000001,1.132971,1.196273,1.200634,1.2528350000000001,1.297984,1.563503,2.161453,2.250566,1.99384,1.6471580000000001,1.36868,1.0178989999999999
933,A,24,3.145377,2.598048,2.440124,2.353739,2.34328,2.501819,3.4939519999999997,4.508907,6.183026,6.8005960000000005,6.971077999999999,6.912139999999999,6.0979849999999995,6.438813,6.954222,7.135978,7.3564869999999996,8.16308,10.225269,10.013147,8.653683000000001,7.181400999999999,5.917803,4.437792
933,B,24,2.5351630000000003,2.128762,2.02432,1.9571619999999998,1.958577,2.0891830000000002,2.874221,3.896621,5.5030209999999995,6.081332,6.146947,6.124276,5.3443760000000005,5.6632739999999995,6.190034,6.345791,6.534641000000001,7.128864999999999,8.760714,8.366430000000001,7.056738,5.82673,4.761598,3.550215
933,C,24,3.10011,2.535821,2.388401,2.309192,2.325023,2.528292,3.499372,4.520643,5.913501999999999,6.444445,6.56525,6.465657,5.827465,6.0952910000000005,6.557937,6.786221,7.136867,8.109978,10.563423,10.445352999999999,9.014717,7.319421000000001,6.042786,4.397994000000001
926,A,24,3.216128,2.54525,2.314787,2.20706,2.191092,2.53139,3.8117050000000003,4.451445,4.678587,4.661207,4.981904,4.9580470000000005,4.797624,4.74401,4.781885,5.0483400000000005,5.57618,7.092371000000001,10.794703,11.359759,9.971546,8.167482000000001,6.751096,4.692058
926,B,24,3.2809739999999996,2.6112439999999997,2.314889,2.200031,2.163152,2.459062,3.718317,4.087865,4.464969,4.7846589999999996,5.186088,4.939129,4.679479,4.939318,4.914478,5.121304,5.375694,6.704289,9.703307,10.324753999999999,9.257907000000001,7.698181,6.488498,4.65949
926,C,24,3.515525,2.7696009999999998,2.493522,2.3761509999999997,2.378151,2.651437,3.804616,4.38917,4.674403,4.977165,5.2159379999999995,5.268244999999999,5.039694,5.047676,5.090739,5.32862,5.628639,7.062539,10.775262,11.277371,10.004739,8.515626,7.285919,5.169569
1006,A,24,3.9616519999999995,3.307354,3.099834,2.9830490000000003,2.955363,3.2811269999999997,4.593393,6.21781,8.813315,9.403965,9.398344999999999,8.202003,7.022805,8.58986,9.103475999999999,9.099781,9.510067999999999,10.452767,12.075386,11.858213000000001,10.259691,8.487801,7.2738380000000005,5.381589
1006,B,24,4.210605999999999,3.5084480000000005,3.3171839999999997,3.197791,3.166036,3.532882,5.091152,6.628805000000001,9.098613,9.556469,9.563426,8.45241,7.267469,8.648403,9.148255,9.251396000000002,9.748265,10.843468,13.071997,12.960693,11.290869,9.429772999999999,7.963272,5.883987
1006,C,24,2.140768,1.8217560000000002,1.780114,1.7185709999999998,1.704936,1.920508,2.742925,4.0998790000000005,6.634212,6.992253999999999,6.8078710000000004,5.640432,4.489006,6.010018,6.4988980000000005,6.426633,6.7310669999999995,6.994791,7.130172,6.662814,5.690254,4.692011,3.908927,2.926898
592,A,24,3.9195559999999996,3.674583,3.756241,3.674583,3.674583,3.8378980000000005,4.4095,6.61425,10.942093,12.820213,13.310157,12.983528,11.105407000000001,12.411926,13.555129999999998,13.800101999999999,13.963417000000002,12.738555999999999,9.553917,6.532593,5.471046,4.899444,4.491157,4.246185
592,B,24,3.9195559999999996,3.674583,3.756241,3.674583,3.674583,3.8378980000000005,4.4095,6.61425,10.942093,12.820213,13.310157,12.983528,11.105407000000001,12.411926,13.555129999999998,13.800101999999999,13.963417000000002,12.738555999999999,9.553917,6.532593,5.471046,4.899444,4.491157,4.246185
592,C,24,3.9195559999999996,3.674583,3.756241,3.674583,3.674583,3.8378980000000005,4.4095,6.61425,10.942093,12.820213,13.310157,12.983528,11.105407000000001,12.411926,13.555129999999998,13.800101999999999,13.963417000000002,12.738555999999999,9.553917,6.532593,5.471046,4.899444,4.491157,4.246185
604,A,24,7.079492,5.783435,5.345015,5.118579,5.107889,5.715267,8.220392,9.115039,8.703781,8.842903999999999,9.540208,9.894718,9.766182,9.211039999999999,9.30644,9.961155999999999,11.017762,14.295051,22.505594,23.742243,20.708752,16.985769,14.220367999999999,10.180607
604,B,24,6.1193040000000005,4.90332,4.434433,4.23864,4.2236400000000005,4.854841,7.0828690000000005,7.741426,7.377632000000001,7.4462470000000005,8.169961,8.547735000000001,8.554755,8.028578,7.950781,8.550197,9.439022999999999,12.42961,19.936514000000003,21.064976,18.473914,15.237699,12.582834,8.818060000000001
604,C,24,5.364445,4.384423,4.0625230000000006,3.868642,3.896793,4.3365,6.268229,7.066121000000001,6.404358,6.771111,7.174811999999999,7.4276029999999995,7.291302000000001,7.071353,7.2777,7.744555999999999,8.54538,11.178299,17.873014,18.85659,16.194897,13.193156,11.098871,7.902824000000001
614,A,24,0.14784,0.148598,0.148137,0.14339200000000002,0.146705,0.147989,0.192951,0.48080500000000004,1.072683,1.084874,1.20785,1.260342,1.012069,1.075464,1.163357,1.0652780000000002,1.030913,0.9758889999999999,0.647058,0.535637,0.35126399999999997,0.232487,0.161722,0.147066
614,B,24,0.14784,0.148598,0.148137,0.14339200000000002,0.146705,0.147989,0.192951,0.48080500000000004,1.072683,1.084874,1.20785,1.260342,1.012069,1.075464,1.163357,1.0652780000000002,1.030913,0.9758889999999999,0.647058,0.535637,0.35126399999999997,0.232487,0.161722,0.147066
614,C,24,0.14784,0.148598,0.148137,0.14339200000000002,0.146705,0.147989,0.192951,0.48080500000000004,1.072683,1.084874,1.20785,1.260342,1.012069,1.075464,1.163357,1.0652780000000002,1.030913,0.9758889999999999,0.647058,0.535637,0.35126399999999997,0.232487,0.161722,0.147066
628,A,24,6.256752,4.97729,4.4214709999999995,4.21873,4.15484,4.631794999999999,7.030825999999999,7.9625710000000005,8.788181,9.320039999999999,10.077475999999999,10.431629,9.919789999999999,9.669513,9.821703,10.141402000000001,10.474093,12.793008,18.852552,19.903153,17.651628,15.114737,12.674419,9.107928
628,B,24,6.4240330000000005,5.147711,4.571014,4.362844,4.294267,4.754411,7.286642999999999,8.162326,9.188129,9.954875999999999,10.646961,10.885464,10.154386,10.152529,10.396009,10.697792999999999,10.859414,13.113776999999999,19.148513,20.199483999999998,17.921514000000002,15.558527,13.039254,9.460223
628,C,24,3.7745910000000005,3.0089,2.671195,2.557214,2.508076,2.805565,4.251561,4.878383,5.4475050000000005,5.780761,6.143878,6.201331,5.8549690000000005,5.840975,5.96685,6.21034,6.392206,7.7667470000000005,11.362665,11.897939,10.620111,9.194844999999999,7.7448570000000005,5.528929
448,A,24,3.6442989999999997,2.9881189999999997,2.713262,2.60071,2.568963,2.817431,4.161951,4.903836,5.771408,6.059545,6.556092,6.804800999999999,6.2708639999999995,6.150733,6.351412,6.5063059999999995,6.674386999999999,7.9325779999999995,11.074758000000001,11.509885,10.09337,8.605121,7.211346000000001,5.258411
448,B,24,3.40971,2.7860560000000003,2.508061,2.405174,2.400265,2.655932,3.820644,4.271925,5.237755,5.548329,6.093133,6.333952,5.841748,5.788416000000001,5.894533,5.938316,6.052068,7.1515699999999995,9.947301,10.527463000000001,9.359119,8.03387,6.617191,4.879564
448,C,24,2.388879,1.9033200000000001,1.678348,1.604525,1.6122450000000002,1.8092869999999999,2.501431,2.601393,2.659943,2.947212,3.211774,3.289068,3.2775339999999997,3.261735,3.236112,3.316898,3.471113,4.3536209999999995,6.685460000000001,7.213241,6.5047809999999995,5.567782,4.681481,3.388132
445,A,24,7.195544,6.040455000000001,5.631975,5.420247,5.439854,5.613169999999999,6.679532000000001,8.294858,11.381225,13.124042999999999,13.760648000000002,13.794264000000002,12.501347,12.902367,13.586439000000002,13.961098999999999,14.038795,15.170634,18.035814000000002,17.192935000000002,15.348998000000002,13.321012,12.124055,9.638224000000001
445,B,24,7.7338960000000005,6.493675,6.022627,5.785083,5.800438,6.029380000000001,7.2579080000000005,8.679169,11.661586999999999,13.542323000000001,14.311842,14.26196,12.954185,13.47127,14.064713000000001,14.484972,14.561955,15.933902999999999,19.25566,18.590312,16.66,14.390564999999999,13.004538,10.330935
445,C,24,6.643608,5.606330000000001,5.2502260000000005,5.051928,5.083566,5.222537,6.104458,7.575353999999999,10.478824000000001,12.105536,12.693887,12.72236,11.489671000000001,11.878474,12.519478999999999,12.852246000000001,12.934327,13.975941,16.561891,15.759326999999999,14.028616,12.117161,11.065097999999999,8.868374000000001
1011,A,24,0.59583,0.5597439999999999,0.5745779999999999,0.562972,0.561458,0.589824,0.687049,1.071844,1.837241,2.118267,2.166389,2.047126,1.7200939999999998,1.9972779999999999,2.18851,2.21109,2.241219,2.038195,1.483079,1.006725,0.8380610000000001,0.749999,0.685131,0.645185
1011,B,24,0.59583,0.5597439999999999,0.5745779999999999,0.562972,0.561458,0.589824,0.687049,1.071844,1.837241,2.118267,2.166389,2.047126,1.7200939999999998,1.9972779999999999,2.18851,2.21109,2.241219,2.038195,1.483079,1.006725,0.8380610000000001,0.749999,0.685131,0.645185
1011,C,24,0.59583,0.5597439999999999,0.5745779999999999,0.562972,0.561458,0.589824,0.687049,1.071844,1.837241,2.118267,2.166389,2.047126,1.7200939999999998,1.9972779999999999,2.18851,2.21109,2.241219,2.038195,1.483079,1.006725,0.8380610000000001,0.749999,0.685131,0.645185
1012,A,24,0.34612600000000004,0.324892,0.330931,0.33355,0.34213899999999997,0.383312,0.481616,0.9453440000000001,2.064653,2.3076209999999997,2.294788,2.0111630000000003,1.588152,2.017338,2.250825,2.182106,2.2077430000000002,2.1112290000000002,1.656018,1.239971,0.9537459999999999,0.785971,0.602571,0.470499
1012,B,24,0.34612600000000004,0.324892,0.330931,0.33355,0.34213899999999997,0.383312,0.481616,0.9453440000000001,2.064653,2.3076209999999997,2.294788,2.0111630000000003,1.588152,2.017338,2.250825,2.182106,2.2077430000000002,2.1112290000000002,1.656018,1.239971,0.9537459999999999,0.785971,0.602571,0.470499
1012,C,24,0.34612600000000004,0.324892,0.330931,0.33355,0.34213899999999997,0.383312,0.481616,0.9453440000000001,2.064653,2.3076209999999997,2.294788,2.0111630000000003,1.588152,2.017338,2.250825,2.182106,2.2077430000000002,2.1112290000000002,1.656018,1.239971,0.9537459999999999,0.785971,0.602571,0.470499
1013,A,24,0.051485,0.049267,0.050446,0.048429,0.049992,0.051796,0.138817,0.35071199999999997,0.5988479999999999,0.602895,0.5924010000000001,0.553573,0.48250600000000005,0.47584799999999994,0.474091,0.475412,0.438331,0.31419400000000003,0.129078,0.074321,0.056542999999999996,0.055328999999999996,0.053589,0.049808
1013,B,24,0.007318000000000001,0.007309,0.008487999999999999,0.008679000000000001,0.008033,0.009838,0.015151,0.039337000000000004,0.090931,0.09277,0.082276,0.052280999999999994,0.032006,0.067307,0.07659099999999999,0.071287,0.073956,0.064652,0.029702999999999997,0.016904,0.012376999999999999,0.011162,0.009422,0.00785
1013,C,24,0.007318000000000001,0.007309,0.008487999999999999,0.008679000000000001,0.008033,0.009838,0.015151,0.039337000000000004,0.090931,0.09277,0.082276,0.052280999999999994,0.032006,0.067307,0.07659099999999999,0.071287,0.073956,0.064652,0.029702999999999997,0.016904,0.012376999999999999,0.011162,0.009422,0.00785
