39;40;7;1.000;0.0081367;0.0284700;0.0019267;0.0191400;0.0019267;0.0191400;0.0081367;0.0284700;0.0019267;0.0191400;0.0081367;0.0284700;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
40;41;7;1.000;0.0097767;0.0342067;0.0023167;0.0229967;0.0023167;0.0229967;0.0097767;0.0342067;0.0023167;0.0229967;0.0097767;0.0342067;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
41;42;7;1.000;0.0090833;0.0317967;0.0021533;0.0213767;0.0021533;0.0213767;0.0090833;0.0317967;0.0021533;0.0213767;0.0090833;0.0317967;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
42;43;7;1.000;0.0095000;0.0332400;0.0022500;0.0223500;0.0022500;0.0223500;0.0095000;0.0332400;0.0022500;0.0223500;0.0095000;0.0332400;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
43;44;7;1.000;0.0100533;0.0351700;0.0023833;0.0236500;0.0023833;0.0236500;0.0100533;0.0351700;0.0023833;0.0236500;0.0100533;0.0351700;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
44;45;7;1.000;0.0092233;0.0322600;0.0021833;0.0216900;0.0021833;0.0216900;0.0092233;0.0322600;0.0021833;0.0216900;0.0092233;0.0322600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
45;46;7;1.000;0.0090133;0.0315267;0.0021333;0.0211967;0.0021333;0.0211967;0.0090133;0.0315267;0.0021333;0.0211967;0.0090133;0.0315267;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
46;47;7;1.000;0.0097100;0.0339600;0.0023000;0.0228300;0.0023000;0.0228300;0.0097100;0.0339600;0.0023000;0.0228300;0.0097100;0.0339600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
47;48;7;629.310;0.0000143;0.0000501;0.0000034;0.0000337;0.0000034;0.0000337;0.0000143;0.0000501;0.0000034;0.0000337;0.0000143;0.0000501;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
49;50;7;1.000;0.0120867;0.0423000;0.0028667;0.0284400;0.0028667;0.0284400;0.0120867;0.0423000;0.0028667;0.0284400;0.0120867;0.0423000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
50;51;7;102.470;0.0001182;0.0004136;0.0000280;0.0002781;0.0000280;0.0002781;0.0001182;0.0004136;0.0000280;0.0002781;0.0001182;0.0004136;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
51;52;7;1.000;0.0120400;0.0421200;0.0028500;0.0283200;0.0028500;0.0283200;0.0120400;0.0421200;0.0028500;0.0283200;0.0120400;0.0421200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
52;53;7;86.280;0.0001335;0.0004672;0.0000316;0.0003141;0.0000316;0.0003141;0.0001335;0.0004672;0.0000316;0.0003141;0.0001335;0.0004672;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
53;54;7;254.540;0.0000891;0.0003119;0.0000211;0.0002097;0.0000211;0.0002097;0.0000891;0.0003119;0.0000211;0.0002097;0.0000891;0.0003119;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
54;55;7;1.000;0.0250967;0.0878000;0.0059467;0.0590300;0.0059467;0.0590300;0.0250967;0.0878000;0.0059467;0.0590300;0.0250967;0.0878000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
