167;0.99497461;0.99503165;0.99493318;-0.27342185;-120.26772429;119.73002750;
168;NaN;0.99502270;NaN;NaN;-120.26759136;NaN;
169;NaN;0.99502002;NaN;NaN;-120.26755162;NaN;
170;NaN;0.99501468;NaN;NaN;-120.26747230;NaN;
171;NaN;0.99500453;NaN;NaN;-120.26732167;NaN;
172;NaN;0.99500347;NaN;NaN;-120.26730584;NaN;
173;NaN;0.99500207;NaN;NaN;-120.26728511;NaN;
174;NaN;0.99499134;NaN;NaN;-120.26712572;NaN;
175;NaN;0.99499134;NaN;NaN;-120.26712572;NaN;
176;NaN;0.99499134;NaN;NaN;-120.26712572;NaN;
177;0.99497461;0.99499134;0.99493318;-0.27342185;-120.26712572;119.73002750;
178;0.99497461;0.99499134;0.99493318;-0.27342185;-120.26712572;119.73002750;
179;0.99497461;0.99500453;0.99493318;-0.27342185;-120.26732167;119.73002750;
180;0.99497461;0.99501468;0.99493318;-0.27342185;-120.26747230;119.73002750;
181;0.99497461;0.99503165;0.99493318;-0.27342185;-120.26772429;119.73002750;
182;0.99498287;0.99503679;0.99494411;-0.27367906;-120.26797015;119.72978643;
183;0.99498195;0.99503620;0.99494318;-0.27373310;-120.26800461;119.72975303;
184;0.99498113;0.99503567;0.99494235;-0.27378155;-120.26803549;119.72972310;
185;0.99498007;0.99503498;0.99494127;-0.27384462;-120.26807570;119.72968414;
186;0.99497930;0.99503449;0.99494050;-0.27388990;-120.26810457;119.72965616;
187;0.99497773;0.99503348;0.99493891;-0.27398241;-120.26816355;119.72959900;
188;0.99497690;0.99503295;0.99493807;-0.27403177;-120.26819501;119.72956851;
189;0.99497606;0.99503241;0.99493722;-0.27408125;-120.26822656;119.72953794;
190;0.99497515;0.99503182;0.99493629;-0.27413530;-120.26826101;119.72950455;
191;0.99497488;0.99503165;0.99493602;-0.27415121;-120.26827102;119.72949485;
192;0.99497107;0.99502923;0.99493216;-0.27437734;-120.26841329;119.72935714;
193;0.99496994;0.99502851;0.99493101;-0.27444467;-120.26845564;119.72931614;
194;0.99496960;0.99502839;0.99493068;-0.27446613;-120.26846549;119.72930797;
195;0.99496903;0.99502818;0.99493013;-0.27450244;-120.26848216;119.72929413;
196;0.99496833;0.99502791;0.99492945;-0.27454735;-120.26850278;119.72927702;
197;0.99496736;0.99502756;0.99492851;-0.27460900;-120.26853108;119.72925354;
